time_window,avg_abs_power,avg_rel_power,sample_count,min_abs_power,max_abs_power,avg_abs_flow,total_flow_volume,start_time
"Row(start=Timestamp('2020-08-03 00:30:00'), end=Timestamp('2020-08-03 01:00:00'))",146681.00301080622,1466.8100301080626,59,0.0,307981.5688400154,0.0013114955704281181,3125770.7023469326,2020-08-03 00:30:00
"Row(start=Timestamp('2020-08-03 01:00:00'), end=Timestamp('2020-08-03 01:30:00'))",141906.09679617814,1419.0609679617812,60,0.0,369936.24047315016,0.0012655319406233944,3178873.0945546688,2020-08-03 01:00:00
"Row(start=Timestamp('2020-08-03 01:30:00'), end=Timestamp('2020-08-03 02:00:00'))",144203.09291051092,1442.0309291051094,60,0.0,286457.43968129094,0.001273392387459564,3178995.2487503905,2020-08-03 01:30:00
"Row(start=Timestamp('2020-08-03 02:00:00'), end=Timestamp('2020-08-03 02:30:00'))",130823.99450047084,1308.2399450047085,59,0.0,299095.9752035902,0.0011678758807774153,3126129.88647275,2020-08-03 02:00:00
"Row(start=Timestamp('2020-08-03 02:30:00'), end=Timestamp('2020-08-03 03:00:00'))",139619.9570846434,1396.199570846434,60,0.0,414168.1677139522,0.0012118188872428978,3179238.2629690072,2020-08-03 02:30:00
"Row(start=Timestamp('2020-08-03 03:00:00'), end=Timestamp('2020-08-03 03:30:00'))",116759.79678455138,1167.5979678455137,60,0.0,269240.99305734766,0.0010328627142727575,3179366.0936574484,2020-08-03 03:00:00
"Row(start=Timestamp('2020-08-03 03:30:00'), end=Timestamp('2020-08-03 04:00:00'))",113817.49464158888,1138.174946415889,59,0.0,353131.035052855,0.000998676431931041,3126497.0665126364,2020-08-03 03:30:00
"Row(start=Timestamp('2020-08-03 04:00:00'), end=Timestamp('2020-08-03 04:30:00'))",118277.83192955203,1182.7783192955203,60,0.0,369003.0543962102,0.0010006348822444602,3179616.0954804556,2020-08-03 04:00:00
"Row(start=Timestamp('2020-08-03 04:30:00'), end=Timestamp('2020-08-03 05:00:00'))",121712.75670467697,1217.1275670467699,60,0.0,361315.56830663537,0.0011007245719583598,3179744.739772049,2020-08-03 04:30:00
"Row(start=Timestamp('2020-08-03 05:00:00'), end=Timestamp('2020-08-03 05:30:00'))",121483.07181433322,1214.8307181433318,59,0.0,286030.9454292208,0.0011745372764012884,3126872.2062333683,2020-08-03 05:00:00
"Row(start=Timestamp('2020-08-03 05:30:00'), end=Timestamp('2020-08-03 06:00:00'))",133601.72022377336,1336.0172022377333,60,0.0,356679.36534643883,0.0011717306083784298,3179986.649761026,2020-08-03 05:30:00
"Row(start=Timestamp('2020-08-03 06:00:00'), end=Timestamp('2020-08-03 06:30:00'))",140103.8649985948,1401.0386499859485,60,0.0,287129.2311637532,0.0013069302939605566,3180108.579309934,2020-08-03 06:00:00
"Row(start=Timestamp('2020-08-03 06:30:00'), end=Timestamp('2020-08-03 07:00:00'))",137115.61935767793,1371.1561935767795,59,0.0,335991.9709726995,0.0012928436626812733,3127228.8182012057,2020-08-03 06:30:00
"Row(start=Timestamp('2020-08-03 07:00:00'), end=Timestamp('2020-08-03 07:30:00'))",130598.6868465073,1305.986868465073,60,0.0,274802.8587089406,0.0012212514234463023,3180356.3259662236,2020-08-03 07:00:00
"Row(start=Timestamp('2020-08-03 07:30:00'), end=Timestamp('2020-08-03 08:00:00'))",123443.34857986885,1234.433485798689,60,0.0,337322.6669827836,0.0011303322550412674,3180478.088340621,2020-08-03 07:30:00
"Row(start=Timestamp('2020-08-03 08:00:00'), end=Timestamp('2020-08-03 08:30:00'))",123339.75688242719,1233.3975688242724,59,0.0,292702.89344061614,0.0010738169745683286,3127592.5813293336,2020-08-03 08:00:00
"Row(start=Timestamp('2020-08-03 08:30:00'), end=Timestamp('2020-08-03 09:00:00'))",118000.19467062454,1180.0019467062452,60,0.0,319076.75283012557,0.0010221201035966582,3180728.4733541235,2020-08-03 08:30:00
"Row(start=Timestamp('2020-08-03 09:00:00'), end=Timestamp('2020-08-03 09:30:00'))",112247.62487630219,1122.4762487630219,60,0.0,320539.0917930683,0.0009875341375175102,3180856.1067548757,2020-08-03 09:00:00
"Row(start=Timestamp('2020-08-03 09:30:00'), end=Timestamp('2020-08-03 10:00:00'))",122770.64860963896,1227.7064860963899,59,0.0,330624.8744515721,0.0010930017939650835,3127967.4473090265,2020-08-03 09:30:00
"Row(start=Timestamp('2020-08-03 10:00:00'), end=Timestamp('2020-08-03 10:30:00'))",137226.32895854957,1372.2632895854958,60,0.0,356654.9966226776,0.0012000282169886425,3181109.41799113,2020-08-03 10:00:00
"Row(start=Timestamp('2020-08-03 10:30:00'), end=Timestamp('2020-08-03 11:00:00'))",141868.58826263747,1418.6858826263745,60,0.0,357972.03755284264,0.0012644838810452377,3181236.5184483044,2020-08-03 10:30:00
"Row(start=Timestamp('2020-08-03 11:00:00'), end=Timestamp('2020-08-03 11:30:00'))",149829.4637734938,1498.294637734938,59,0.0,375894.4500768373,0.001301103793254876,3128338.8875298626,2020-08-03 11:00:00
"Row(start=Timestamp('2020-08-03 11:30:00'), end=Timestamp('2020-08-03 12:00:00'))",141474.27264416107,1414.74272644161,60,0.0,306298.23248927516,0.0012503350767401318,3181482.8299712166,2020-08-03 11:30:00
"Row(start=Timestamp('2020-08-03 12:00:00'), end=Timestamp('2020-08-03 12:30:00'))",137408.50194394353,1374.0850194394357,60,0.0,276086.89614663884,0.0012188932893954512,3181604.9152670363,2020-08-03 12:00:00
"Row(start=Timestamp('2020-08-03 12:30:00'), end=Timestamp('2020-08-03 13:00:00'))",132972.1438944368,1329.7214389443684,59,0.0,313037.7485392458,0.0011822644953249813,3128697.4597238437,2020-08-03 12:30:00
"Row(start=Timestamp('2020-08-03 13:00:00'), end=Timestamp('2020-08-03 13:30:00'))",119067.1046596262,1190.6710465962615,60,0.0,306859.72766870295,0.001064828531406516,3181852.004957152,2020-08-03 13:00:00
"Row(start=Timestamp('2020-08-03 13:30:00'), end=Timestamp('2020-08-03 14:00:00'))",115422.87058247255,1154.2287058247255,60,0.0,320234.5402512522,0.0010278844312765158,3181979.9182143896,2020-08-03 13:30:00
"Row(start=Timestamp('2020-08-03 14:00:00'), end=Timestamp('2020-08-03 14:30:00'))",106352.07901938616,1063.5207901938616,59,0.0,309104.2699981203,0.0009472504577147419,3129072.577768544,2020-08-03 14:00:00
"Row(start=Timestamp('2020-08-03 14:30:00'), end=Timestamp('2020-08-03 15:00:00'))",126850.59930833182,1268.5059930833174,60,0.0,359987.99227123783,0.0011303322550412676,3182235.345418241,2020-08-03 14:30:00
"Row(start=Timestamp('2020-08-03 15:00:00'), end=Timestamp('2020-08-03 15:30:00'))",128292.87909930745,1282.9287909930745,60,0.0,325903.3377548652,0.001151293446604388,3182358.3641186473,2020-08-03 15:00:00
"Row(start=Timestamp('2020-08-03 15:30:00'), end=Timestamp('2020-08-03 16:00:00'))",135941.0097157235,1359.410097157236,59,0.0,279373.6129310935,0.001223831604017949,3129438.0248836423,2020-08-03 15:30:00
"Row(start=Timestamp('2020-08-03 16:00:00'), end=Timestamp('2020-08-03 16:30:00'))",145306.62591770888,1453.066259177089,60,0.0,291567.45378752204,0.0013037861152260888,3182602.0385239846,2020-08-03 16:00:00
"Row(start=Timestamp('2020-08-03 16:30:00'), end=Timestamp('2020-08-03 17:00:00'))",145730.45555028194,1457.3045555028193,60,0.0,329199.73264334374,0.0012909473853936772,3182728.9039337076,2020-08-03 16:30:00
"Row(start=Timestamp('2020-08-03 17:00:00'), end=Timestamp('2020-08-03 17:30:00'))",142361.41038779318,1423.6141038779317,59,0.0,347431.38609095075,0.0012696620059101955,3129804.688043518,2020-08-03 17:00:00
"Row(start=Timestamp('2020-08-03 17:30:00'), end=Timestamp('2020-08-03 18:00:00'))",134264.4826943557,1342.6448269435575,60,0.0,336952.58638843393,0.0011869274722616922,3182979.53847423,2020-08-03 17:30:00
"Row(start=Timestamp('2020-08-03 18:00:00'), end=Timestamp('2020-08-03 18:30:00'))",119790.34641918972,1197.9034641918975,60,0.0,338949.69251862547,0.0010551339803085724,3183104.489490728,2020-08-03 18:00:00
"Row(start=Timestamp('2020-08-03 18:30:00'), end=Timestamp('2020-08-03 19:00:00'))",108681.4132409375,1086.8141324093747,59,0.0,308075.3280606722,0.0009523131183888853,3130173.991675062,2020-08-03 18:30:00
"Row(start=Timestamp('2020-08-03 19:00:00'), end=Timestamp('2020-08-03 19:30:00'))",113745.61895883574,1137.4561895883576,60,0.0,350792.95311505883,0.0009825558545212684,3183352.380245875,2020-08-03 19:00:00
"Row(start=Timestamp('2020-08-03 19:30:00'), end=Timestamp('2020-08-03 20:00:00'))",124815.78728476971,1248.1578728476966,60,0.0,329253.86712160916,0.0011106811379508416,3183480.7872490105,2020-08-03 19:30:00
"Row(start=Timestamp('2020-08-03 20:00:00'), end=Timestamp('2020-08-03 20:30:00'))",132300.55983214424,1323.0055983214418,59,0.0,350975.9531925137,0.0011686752482522802,3130548.223449033,2020-08-03 20:00:00
"Row(start=Timestamp('2020-08-03 20:30:00'), end=Timestamp('2020-08-03 21:00:00'))",144198.76620509886,1441.9876620509885,60,0.0,354086.78915716824,0.0012836109683465853,3183732.159243877,2020-08-03 20:30:00
"Row(start=Timestamp('2020-08-03 21:00:00'), end=Timestamp('2020-08-03 21:30:00'))",147074.6639461091,1470.7466394610901,60,0.0,375018.8934593042,0.0012485009724783587,3183855.083971592,2020-08-03 21:00:00
"Row(start=Timestamp('2020-08-03 21:30:00'), end=Timestamp('2020-08-03 22:00:00'))",148224.7040248357,1482.2470402483566,59,0.0,361267.62812008563,0.0013045677189792897,3130912.384261741,2020-08-03 21:30:00
"Row(start=Timestamp('2020-08-03 22:00:00'), end=Timestamp('2020-08-03 22:30:00'))",145424.28832192125,1454.2428832192127,60,0.0,320331.4064295677,0.0012726063427759469,3184102.242133299,2020-08-03 22:00:00
"Row(start=Timestamp('2020-08-03 22:30:00'), end=Timestamp('2020-08-03 23:00:00'))",133614.63408255074,1346.0260051733892,60,0.0,294650.7165117861,0.0011913817254688556,3184226.2280941256,2020-08-03 22:30:00
"Row(start=Timestamp('2020-08-03 23:00:00'), end=Timestamp('2020-08-03 23:30:00'))",141732.73647294243,1574.8081830326937,59,0.0,297196.4091167269,0.0012680632709604657,3131303.689447843,2020-08-03 23:00:00
"Row(start=Timestamp('2020-08-03 23:30:00'), end=Timestamp('2020-08-04 00:00:00'))",118465.99174474632,1316.2887971638486,60,0.0,347483.8621828136,0.001052513831363183,3184506.3371888497,2020-08-03 23:30:00
"Row(start=Timestamp('2020-08-04 00:00:00'), end=Timestamp('2020-08-04 00:30:00'))",119019.7597554545,1322.441775060605,60,0.0,344889.7796610211,0.0010430812951597792,3184638.638868544,2020-08-04 00:00:00
"Row(start=Timestamp('2020-08-04 00:30:00'), end=Timestamp('2020-08-04 01:00:00'))",116176.1455830229,1290.8460620335873,59,0.0,326098.99132905767,0.0010405099964489635,3131685.208794151,2020-08-04 00:30:00
"Row(start=Timestamp('2020-08-04 01:00:00'), end=Timestamp('2020-08-04 01:30:00'))",134614.34009109382,1495.714889901043,60,0.0,317637.62894716125,0.0011617740423859478,3184889.0676334687,2020-08-04 01:00:00
"Row(start=Timestamp('2020-08-04 01:30:00'), end=Timestamp('2020-08-04 02:00:00'))",159648.32704800848,1773.8703005334273,60,0.0,406462.72636539745,0.0013134806663240325,3185016.248052464,2020-08-04 01:30:00
"Row(start=Timestamp('2020-08-04 02:00:00'), end=Timestamp('2020-08-04 02:30:00'))",152153.49686993763,1690.594409665974,59,0.0,312954.2511590813,0.0013410721669981146,3132058.240138416,2020-08-04 02:00:00
"Row(start=Timestamp('2020-08-04 02:30:00'), end=Timestamp('2020-08-04 03:00:00'))",148780.20344572808,1653.1133716192012,60,0.0,376131.31305045943,0.0013158388003748833,3185270.635015824,2020-08-04 02:30:00
"Row(start=Timestamp('2020-08-04 03:00:00'), end=Timestamp('2020-08-04 03:30:00'))",141830.00092285607,1575.8888991428455,60,0.0,295355.14196436823,0.001239068436274954,3185398.4780583247,2020-08-04 03:00:00
"Row(start=Timestamp('2020-08-04 03:30:00'), end=Timestamp('2020-08-04 04:00:00'))",130898.24768435076,1454.424974270564,59,0.0,345703.1457194065,0.0012177031200439864,3132430.948687347,2020-08-04 03:30:00
"Row(start=Timestamp('2020-08-04 04:00:00'), end=Timestamp('2020-08-04 04:30:00'))",110075.63770102666,1223.0626411225187,60,0.0,297856.52118913847,0.0010645665165119776,3185650.5749578034,2020-08-04 04:00:00
"Row(start=Timestamp('2020-08-04 04:30:00'), end=Timestamp('2020-08-04 05:00:00'))",105424.07075404363,1171.378563933818,60,0.0,307194.52510187076,0.0009660489161653115,3185772.577227308,2020-08-04 04:30:00
"Row(start=Timestamp('2020-08-04 05:00:00'), end=Timestamp('2020-08-04 05:30:00'))",109139.35025191114,1212.659447243457,59,0.0,299201.58380837366,0.0009834884499086106,3132801.7332523344,2020-08-04 05:00:00
"Row(start=Timestamp('2020-08-04 05:30:00'), end=Timestamp('2020-08-04 06:00:00'))",109876.51197877387,1220.8501330974868,60,0.0,320680.605711152,0.0010446533845270129,3186023.4735829416,2020-08-04 05:30:00
"Row(start=Timestamp('2020-08-04 06:00:00'), end=Timestamp('2020-08-04 06:30:00'))",122574.52308412129,1361.9391453791252,60,0.0,276006.2344765612,0.0011436950146627566,3186146.0543288067,2020-08-04 06:00:00
"Row(start=Timestamp('2020-08-04 06:30:00'), end=Timestamp('2020-08-04 07:00:00'))",147537.54644437213,1639.3060716041346,59,0.0,350621.4861992294,0.0012811196063832566,3133163.6879843217,2020-08-04 06:30:00
"Row(start=Timestamp('2020-08-04 07:00:00'), end=Timestamp('2020-08-04 07:30:00'))",138419.4313436965,1537.9936815966275,60,0.0,332743.9669666801,0.0012925194747609122,3186394.1506888024,2020-08-04 07:00:00
"Row(start=Timestamp('2020-08-04 07:30:00'), end=Timestamp('2020-08-04 08:00:00'))",145887.5004670202,1620.9722274113358,60,0.0,360790.41052051797,0.0012600296278380751,3186518.5512452973,2020-08-04 07:30:00
"Row(start=Timestamp('2020-08-04 08:00:00'), end=Timestamp('2020-08-04 08:30:00'))",139780.87855866822,1553.1208728740924,59,0.0,313241.5223407539,0.0012496778190385757,3133528.1299461266,2020-08-04 08:00:00
"Row(start=Timestamp('2020-08-04 08:30:00'), end=Timestamp('2020-08-04 09:00:00'))",133753.31807672774,1486.1479786303078,60,0.0,323512.32120914495,0.00116387016154226,3186761.620558309,2020-08-04 08:30:00
"Row(start=Timestamp('2020-08-04 09:00:00'), end=Timestamp('2020-08-04 09:30:00'))",119198.800700232,1324.431118891467,60,0.0,302657.58789174684,0.0010684967399300625,3186885.784749104,2020-08-04 09:00:00
"Row(start=Timestamp('2020-08-04 09:30:00'), end=Timestamp('2020-08-04 10:00:00'))",113550.65461661667,1261.6739401846298,59,0.0,352583.2401804108,0.001009068209104283,3133895.4760315907,2020-08-04 09:30:00
"Row(start=Timestamp('2020-08-04 10:00:00'), end=Timestamp('2020-08-04 10:30:00'))",111696.6287892974,1241.0736532144163,60,0.0,338563.5938462635,0.0010029930162953114,3187141.4396420345,2020-08-04 10:00:00
"Row(start=Timestamp('2020-08-04 10:30:00'), end=Timestamp('2020-08-04 11:00:00'))",124871.42289055827,1387.460254339536,60,0.0,341577.4291922347,0.001130594269935806,3187270.8165724985,2020-08-04 10:30:00
"Row(start=Timestamp('2020-08-04 11:00:00'), end=Timestamp('2020-08-04 11:30:00'))",130536.81098434985,1450.4090109372212,59,0.0,328699.5907038042,0.001157750559429129,3134273.1148198238,2020-08-04 11:00:00
"Row(start=Timestamp('2020-08-04 11:30:00'), end=Timestamp('2020-08-04 12:00:00'))",136521.51156570078,1516.9056840633418,60,0.0,300195.92720871005,0.0012283258255988557,3187517.191023644,2020-08-04 11:30:00
"Row(start=Timestamp('2020-08-04 12:00:00'), end=Timestamp('2020-08-04 12:30:00'))",146047.64276184543,1622.7515862427272,60,0.0,305164.47016264085,0.0012961876832844567,3187642.769390299,2020-08-04 12:00:00
"Row(start=Timestamp('2020-08-04 12:30:00'), end=Timestamp('2020-08-04 13:00:00'))",148991.26152263588,1655.4584613626207,59,0.0,297837.95339404367,0.0013301474781749613,3134638.5322221927,2020-08-04 12:30:00
"Row(start=Timestamp('2020-08-04 13:00:00'), end=Timestamp('2020-08-04 13:30:00'))",136474.22470998022,1516.3802745553362,60,0.0,352908.35056585,0.001219417319184529,3187892.569898467,2020-08-04 13:00:00
"Row(start=Timestamp('2020-08-04 13:30:00'), end=Timestamp('2020-08-04 14:00:00'))",133576.09007774672,1484.1787786416305,59,0.0,345890.45814181445,0.0012073113428707435,3134882.4749165904,2020-08-04 13:30:00
"Row(start=Timestamp('2020-08-04 14:00:00'), end=Timestamp('2020-08-04 14:30:00'))",118972.15587266609,1321.9128430296232,60,0.0,352666.99424421584,0.0010771432314498487,3188141.857038048,2020-08-04 14:00:00
"Row(start=Timestamp('2020-08-04 14:30:00'), end=Timestamp('2020-08-04 15:00:00'))",109662.11533230284,1218.4679481366984,60,0.0,335688.8784862682,0.0009872721226229708,3188269.814387097,2020-08-04 14:30:00
"Row(start=Timestamp('2020-08-04 15:00:00'), end=Timestamp('2020-08-04 15:30:00'))",106410.34410690572,1182.3371567433967,59,0.0,328609.54408996715,0.000964037174686902,3135255.319450517,2020-08-04 15:00:00
"Row(start=Timestamp('2020-08-04 15:30:00'), end=Timestamp('2020-08-04 16:00:00'))",118021.73021546705,1311.3525579496338,60,0.0,321956.4925886534,0.001069806814402757,3188519.138686074,2020-08-04 15:30:00
"Row(start=Timestamp('2020-08-04 16:00:00'), end=Timestamp('2020-08-04 16:30:00'))",129690.98019413678,1441.0108910459644,60,0.0,340874.4050607398,0.0011795910552146005,3188647.1277944464,2020-08-04 16:00:00
"Row(start=Timestamp('2020-08-04 16:30:00'), end=Timestamp('2020-08-04 17:00:00'))",141250.19349530217,1569.4465943922462,59,0.0,347330.91451382515,0.0012808531505583021,3135624.1850376483,2020-08-04 16:30:00
"Row(start=Timestamp('2020-08-04 17:00:00'), end=Timestamp('2020-08-04 17:30:00'))",139445.82082440055,1549.3980091600063,60,0.0,317516.66731639917,0.0012668420150960895,3188894.238759893,2020-08-04 17:00:00
"Row(start=Timestamp('2020-08-04 17:30:00'), end=Timestamp('2020-08-04 18:00:00'))",136133.14392357547,1512.5904880397275,60,0.0,297573.8241306605,0.001235400227751408,3189015.0678368704,2020-08-04 17:30:00
"Row(start=Timestamp('2020-08-04 18:00:00'), end=Timestamp('2020-08-04 18:30:00'))",136629.10525110958,1518.1011694567735,59,0.0,279614.0776995223,0.001240618320990109,3135982.1673622327,2020-08-04 18:00:00
"Row(start=Timestamp('2020-08-04 18:30:00'), end=Timestamp('2020-08-04 19:00:00'))",132589.2286086189,1473.2136512068769,60,0.0,346424.1048989622,0.0011989801574104867,3189258.9134712876,2020-08-04 18:30:00
"Row(start=Timestamp('2020-08-04 19:00:00'), end=Timestamp('2020-08-04 19:30:00'))",125292.10961193056,1392.1345512436737,60,0.0,334086.1635080015,0.0011319043444085015,3189389.374481839,2020-08-04 19:00:00
"Row(start=Timestamp('2020-08-04 19:30:00'), end=Timestamp('2020-08-04 20:00:00'))",107903.22310391888,1198.9247011546543,59,0.0,346932.1208844367,0.0009797580683592417,3136358.3645044644,2020-08-04 19:30:00
"Row(start=Timestamp('2020-08-04 20:00:00'), end=Timestamp('2020-08-04 20:30:00'))",111244.83025263173,1236.053669473686,60,0.0,348144.90323422686,0.0010035170460843891,3189646.9952534684,2020-08-04 20:00:00
"Row(start=Timestamp('2020-08-04 20:30:00'), end=Timestamp('2020-08-04 21:00:00'))",116208.37570585505,1291.2041745095012,60,0.0,324076.56459486904,0.001048321593050559,3189769.6276456136,2020-08-04 20:30:00
"Row(start=Timestamp('2020-08-04 21:00:00'), end=Timestamp('2020-08-04 21:30:00'))",130963.71210657447,1455.1523567397155,59,0.0,337649.2748678476,0.0011790670254255228,3136729.566041959,2020-08-04 21:00:00
"Row(start=Timestamp('2020-08-04 21:30:00'), end=Timestamp('2020-08-04 22:00:00'))",133540.56781476532,1483.7840868307253,60,0.0,322521.60577610135,0.0012112948574538203,3190015.655562073,2020-08-04 21:30:00
"Row(start=Timestamp('2020-08-04 22:00:00'), end=Timestamp('2020-08-04 22:30:00'))",144712.39423293358,1607.9154914770397,60,0.0,328294.0392176889,0.0012851830577138193,3190138.984925085,2020-08-04 22:00:00
"Row(start=Timestamp('2020-08-04 22:30:00'), end=Timestamp('2020-08-04 23:00:00'))",142769.0680292107,1586.3229781023408,59,0.0,282198.8393038714,0.0012747246665843388,3137089.779315599,2020-08-04 22:30:00
